customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyToTotalRatio
6854,1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,81.9,3219.75,0,0.02543675751222921
687,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,69.7,572.85,0,0.12167234005411538
6629,0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,4554.85,0,0.019792089750485745
98,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,25.35,1847.55,0,0.013720873589348056
4044,1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1766.75,0,0.013952172067355313
2011,0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,19.55,1462.05,0,0.013371635716972745
412,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,1,1.0
5763,1,0,1,0,38,0,1,0,2,2,0,2,2,2,2,1,0,60.0,2193.2,0,0.027357286157213206
6186,0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,89.9,2433.5,0,0.036942675159235674
4884,0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.4,641.15,0,0.030258129922794978
2838,1,1,1,0,49,1,0,0,0,2,0,0,0,0,2,0,3,49.8,2398.4,0,0.020763842561707803
5991,0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,24.1,861.85,0,0.02796310262806753
2520,0,0,0,0,10,1,0,0,0,0,2,2,0,0,0,0,2,54.25,583.0,0,0.09305317324185249
540,1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,109.9,7332.4,0,0.014988271234520758
1548,1,0,0,0,7,0,1,0,0,0,2,2,0,0,1,1,1,35.5,249.55,0,0.14225606090963733
785,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9,0,0.019560311892580264
4548,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.15,416.45,1,0.10841637651578821
3236,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,788.6,0,0.11209738777580523
4438,1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,50.8,202.3,0,0.2511122095897182
1058,1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99.0,6994.6,0,0.01415377576987962
2234,0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,84.4,4116.15,1,0.02050459774303658
5560,0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,2,96.55,2263.45,0,0.04265612229119265
933,1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,1374.35,0,0.043475097318732496
1770,1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,111.5,4915.15,0,0.022684963836302047
3865,0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,838.5,0,0.028920691711389387
6234,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,1,1.0
6599,0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3715.65,1,0.01887960383782111
1168,1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,4273.45,1,0.023809802384490285
5559,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,45.8,1,1.0
6865,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5,0,1.0
1625,1,0,0,0,30,1,0,0,2,2,0,2,2,0,1,0,2,70.4,2044.75,0,0.034429636874923585
4729,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,30.55,30.55,0,1.0
4587,1,0,1,1,16,1,2,0,2,2,0,2,2,2,0,0,2,84.9,1398.25,0,0.06071875558734132
855,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1,1,1.0
568,1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,40.65,328.95,1,0.1235750113999088
3094,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,4680.05,1,0.02158096601532035
2601,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.1,69.1,1,1.0
5462,1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,54.5,3778.2,0,0.014424858398179028
1962,1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,1,1,75.35,3161.4,0,0.02383437717466945
5149,1,0,1,0,50,0,1,0,2,0,0,2,2,0,1,1,0,44.45,2188.45,0,0.020311179145057007
4173,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,75.0,999.45,1,0.07504127269998499
4859,1,0,1,1,19,1,0,1,0,2,0,2,2,2,1,0,0,100.0,1888.65,1,0.052947872819209485
3776,0,0,0,0,41,1,2,1,0,0,2,0,2,2,0,0,0,98.05,3990.6,0,0.024570240064150754
6670,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.15,71.15,1,1.0
4289,0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,1240.25,1,0.04366055230800242
1457,0,0,1,0,40,1,2,0,0,2,0,0,2,0,1,0,0,63.9,2635.0,0,0.024250474383301707
5095,0,0,1,1,3,1,2,0,0,2,2,0,2,0,0,1,0,69.15,235.0,0,0.2942553191489362
5006,0,0,0,0,37,1,2,0,2,0,0,0,2,0,1,0,0,64.65,2347.85,0,0.02753583065357668
789,0,0,1,1,67,1,2,1,2,0,2,2,2,2,2,1,1,108.75,7156.2,1,0.01519661272742517
4318,0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,98.85,3089.6,0,0.031994432936302435
2194,0,0,1,0,6,1,0,0,0,0,0,2,0,0,0,1,2,49.15,270.8,1,0.18149926144756276
3391,0,0,1,1,32,1,2,1,2,0,0,0,2,0,0,0,2,89.6,2901.8,0,0.03087738644978978
5220,0,0,0,0,59,1,2,1,0,2,2,0,0,0,0,1,2,83.25,4949.1,0,0.016821240225495544
782,0,0,1,0,30,1,0,0,0,2,2,2,0,2,1,0,0,70.25,2198.9,0,0.03194779207785711
3984,1,0,0,1,20,1,0,2,1,1,1,1,1,1,0,1,2,19.4,374.5,1,0.05180240320427236
2689,0,0,1,1,27,1,2,2,1,1,1,1,1,1,2,0,2,24.5,761.95,0,0.03215434083601286
3389,0,1,0,0,20,1,2,1,2,0,0,0,0,0,0,1,2,79.15,1520.9,1,0.05204155434282333
6667,1,0,0,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.1,190.25,0,0.10565045992115638
2959,0,0,1,1,68,1,2,0,2,2,2,0,2,0,1,1,1,73.0,5163.0,0,0.014139066434243657
6498,0,0,1,1,69,1,2,0,2,0,0,2,0,0,2,0,1,61.4,4059.85,0,0.015123711467172432
3522,1,0,0,0,26,1,2,1,0,0,2,2,0,0,0,1,3,84.3,2281.6,0,0.036947755960729314
6714,1,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1356.7,0,0.0146679442765534
4759,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,3,20.4,231.45,0,0.0881399870382372
1427,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,50.75,50.75,0,1.0
2615,1,0,1,1,10,1,0,2,1,1,1,1,1,1,1,0,3,20.45,242.4,0,0.08436468646864687
3439,0,0,1,1,55,1,2,0,2,2,0,2,0,2,1,1,0,75.75,4264.25,0,0.017763967872427743
6495,1,0,0,0,44,1,0,0,2,0,0,2,2,0,1,0,2,65.4,2774.55,0,0.02357138995512786
4943,1,1,1,0,46,1,0,1,0,0,0,0,0,2,0,1,2,80.4,3605.2,1,0.02230112060357262
5193,1,0,1,1,69,1,0,0,2,2,2,0,0,0,2,1,0,59.75,4069.9,0,0.01468095039190152
3753,1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,2,78.5,874.2,0,0.08979638526652939
4747,0,0,1,0,11,1,2,1,0,2,0,0,2,2,0,1,2,102.0,1145.35,1,0.08905574715152574
446,1,0,0,0,29,1,0,0,0,0,2,0,0,0,0,0,0,48.95,1323.7,0,0.03697967817481303
6002,0,0,1,0,57,1,2,1,2,0,0,0,2,2,0,1,2,99.65,5497.05,0,0.018127904967209684
4842,1,0,0,0,28,1,0,2,1,1,1,1,1,1,1,0,1,18.25,534.7,0,0.034131288573031604
753,0,0,0,0,42,1,0,0,2,0,2,0,0,0,0,0,1,54.55,2455.05,0,0.022219506731023804
1960,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.65,38.7,1,0.5335917312661498
5915,1,0,0,1,23,0,1,0,2,2,0,2,0,0,1,0,0,40.65,947.4,0,0.04290690310322989
4985,0,0,1,1,18,1,0,2,1,1,1,1,1,1,0,0,3,20.45,357.0,0,0.057282913165266104
3692,1,0,1,1,62,1,2,2,1,1,1,1,1,1,1,0,0,24.8,1476.25,0,0.01679932260795936
661,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.8,70.8,1,1.0
1323,1,0,0,0,16,1,2,1,0,0,0,2,0,2,0,1,1,89.05,1448.6,1,0.0614731464862626
6393,0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,96.6,291.9,1,0.33093525179856115
4506,1,0,0,0,67,1,2,0,2,2,2,2,2,2,1,1,0,88.8,5903.15,0,0.01504281612359503
2538,1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,20.05,1201.65,0,0.01668539092081721
4814,0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,5921.35,1,0.01764800256698219
2008,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.8,146.65,0,0.475963177633822
2149,0,0,1,1,23,1,2,0,2,0,2,2,2,0,2,1,0,77.15,1759.4,0,0.043850176196430606
107,0,0,0,1,25,0,1,0,2,0,0,2,0,0,2,0,0,35.05,844.45,0,0.04150630587956658
5076,0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,108.1,7774.05,0,0.013905236009544573
2437,0,0,1,0,2,1,2,1,0,0,0,0,2,0,0,1,2,84.05,134.05,0,0.6270048489369637
2029,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,0,20.2,140.95,0,0.1433132316424264
6068,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,50.6,249.95,1,0.20244048809761953
3494,1,0,0,0,35,0,1,0,0,0,2,0,2,2,0,0,2,49.2,1701.65,0,0.028913113742544003
4095,1,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,2,24.6,592.65,0,0.04150847886610985
342,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,71.65,135.75,0,0.5278084714548803
2077,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,1,1,104.9,7732.65,0,0.013565853879329856
6922,0,0,0,0,41,1,2,1,2,2,2,2,2,0,0,1,2,106.5,4282.4,0,0.024869232206239492
1647,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,2,49.35,219.65,1,0.22467562030503074
6380,1,0,0,0,26,1,0,1,0,2,0,0,0,0,1,0,0,75.5,2018.1,0,0.037411426589366234
1813,1,0,0,0,7,1,0,1,0,2,0,0,2,2,0,1,2,94.25,669.0,1,0.14088191330343797
3373,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,68.95,68.95,1,1.0
1059,0,0,1,1,4,1,2,0,0,2,0,2,0,0,0,1,3,58.5,224.85,0,0.2601734489659773
4491,1,0,0,0,48,1,0,0,0,2,2,2,2,2,2,0,1,78.9,3771.5,0,0.02092005833222856
3087,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,196.75,1,0.47700127064803044
3081,0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,79.2,943.85,0,0.0839116385018806
1733,1,0,1,0,60,1,2,1,2,0,2,2,2,2,0,1,0,109.45,6572.85,0,0.016651832918749096
280,1,0,0,0,55,1,0,0,2,0,2,2,0,0,2,1,2,59.2,3175.85,0,0.018640678873372483
1227,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,29.15,29.15,0,1.0
5045,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0,1.0
5987,1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,76.05,318.9,1,0.23847601128880527
6454,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.45,24.45,1,1.0
3218,0,0,0,0,42,1,0,0,0,0,2,2,0,2,2,0,1,66.5,2762.75,0,0.02407021988960275
6283,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,49.55,49.55,0,1.0
5295,1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,1,89.35,631.85,1,0.14141014481285114
6078,1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,1,73.6,232.5,0,0.3165591397849462
6602,0,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,82.65,5919.35,0,0.013962681713363798
292,1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.0,749.25,0,0.06539873206539873
2056,1,0,1,0,4,1,0,1,0,0,0,0,2,0,0,1,2,80.35,307.4,1,0.2613858165256994
4737,0,0,0,0,11,1,2,2,1,1,1,1,1,1,1,0,2,25.2,245.15,0,0.10279420762798286
1225,0,0,0,0,5,1,2,2,1,1,1,1,1,1,0,0,3,25.45,134.75,0,0.18886827458256028
2949,0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,1,2,55.8,55.8,1,1.0
6576,1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.9,8240.85,0,0.013457349666599927
2471,0,0,1,0,55,1,2,1,0,2,0,0,0,0,0,1,1,77.75,4266.4,0,0.018223795237202328
1443,0,0,1,1,40,1,2,2,1,1,1,1,1,1,0,1,2,26.2,1077.5,0,0.02431554524361949
4116,0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1115.6,0,0.017837934743635712
4225,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.05,79.05,1,1.0
468,1,0,1,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.0,95.0,1,1.0
5874,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.2,25.2,1,1.0
902,1,1,1,1,52,1,2,0,0,2,2,0,2,2,1,1,2,80.85,4079.55,0,0.019818362319373457
1263,1,1,0,0,41,1,2,1,0,0,2,0,2,2,0,1,2,98.4,4187.75,1,0.02349710465046863
4950,1,0,1,0,43,1,0,0,0,0,0,0,2,0,1,1,3,56.35,2391.15,0,0.023566066537021934
3330,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,0,19.3,890.5,0,0.02167321729365525
6786,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,50.4,137.25,0,0.36721311475409835
6094,1,1,1,1,66,1,2,0,2,2,2,2,2,0,2,0,1,79.4,5154.6,1,0.01540371706824972
918,1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,55.25,3119.9,0,0.01770890092631174
6270,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,19.1,529.5,0,0.036071765816808314
6222,0,0,0,1,12,1,2,1,0,0,0,0,2,0,0,1,2,84.05,966.55,0,0.08695877088614143
1017,0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,2,105.2,6936.85,0,0.015165384864888241
3503,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,101.4,3496.3,1,0.029002087921517032
5923,1,1,1,0,10,1,2,1,0,0,2,0,0,2,0,1,2,89.8,914.3,1,0.09821721535601007
39,1,0,1,1,27,1,2,1,0,0,0,0,0,0,0,1,0,75.75,1929.0,0,0.03926905132192846
1643,0,0,0,0,58,1,0,1,0,0,0,2,2,2,0,1,2,95.3,5817.7,0,0.016381044055210823
1171,1,0,1,0,54,1,0,1,2,2,2,2,2,2,2,0,0,109.75,6110.2,1,0.01796176884553697
196,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.85,178.8,0,0.11101789709172259
4676,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,1,19.3,28.3,1,0.6819787985865724
2414,1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,2,69.1,435.0,0,0.15885057471264366
4769,0,1,0,0,26,1,0,1,0,0,0,0,2,2,0,1,2,91.25,2351.8,1,0.038800068032996
4452,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,186.15,0,0.1087832393231265
2986,1,0,1,0,8,1,0,0,0,2,2,0,0,0,0,1,3,54.75,445.85,0,0.12279914769541325
1041,1,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,2,81.45,912.0,0,0.0893092105263158
6077,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.1,679.55,1,0.07225369729968362
5586,1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3581.6,0,0.022392226937681486
1925,1,0,0,0,42,1,2,1,0,0,0,2,2,2,0,1,2,100.3,4222.95,0,0.023751169206360483
2035,0,0,0,0,31,1,2,0,2,0,2,2,0,0,0,0,1,65.25,1994.3,1,0.03271824700396129
5656,0,0,0,1,66,1,2,1,2,0,2,2,0,0,2,1,1,90.95,5930.05,0,0.015337138809959443
4182,0,1,0,0,18,1,2,1,0,2,0,2,0,0,0,1,2,85.45,1505.85,1,0.056745359763588674
5472,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.0,20.0,0,1.0
1740,1,0,1,0,61,1,2,1,0,2,0,2,2,0,2,1,2,94.1,5638.3,1,0.01668942766436692
6879,1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,0,2,79.85,797.25,0,0.10015678896205707
6103,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,71.65,1,1.0
442,0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,73.55,1359.45,0,0.05410276214645628
6086,1,0,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.65,2542.45,1,0.041161084780428334
5529,0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.3,54.7,0,0.35283363802559414
6763,1,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,1,20.15,989.05,0,0.02037308528385825
2012,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.55,44.55,0,1.0
2528,1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,1,3,54.45,87.3,0,0.6237113402061856
6052,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,0,19.65,351.55,0,0.055895320722514574
4849,1,0,1,1,69,1,2,1,0,2,2,0,2,2,2,1,2,105.0,7297.75,0,0.014387996300229524
4761,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,88.7,6301.7,0,0.01407556691051621
6552,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.25,210.3,1,0.35306704707560627
3008,1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,75.15,3822.45,0,0.01966016560059648
6690,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,20.25,1048.45,0,0.019314225761838905
6239,0,0,1,0,58,1,2,1,2,2,0,2,2,2,2,1,1,109.1,6393.65,0,0.017063805494514087
4380,1,0,0,0,46,0,1,0,2,0,0,0,0,0,1,1,0,30.75,1489.3,0,0.02064728395890687
6664,1,1,1,0,72,1,2,1,2,2,2,2,2,2,0,1,1,112.9,8061.5,0,0.014004837809340694
1236,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.2,74.2,1,1.0
4354,0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,94.05,518.75,0,0.1813012048192771
6400,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.85,5763.15,0,0.013681753901945985
4541,1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,3,55.3,238.5,0,0.23186582809224318
2527,0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1031.7,0,0.018755452166327423
2250,1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,3,25.35,0.0,0,inf
4876,0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,20.45,34.8,0,0.5876436781609196
6180,0,0,1,0,65,1,0,2,1,1,1,1,1,1,2,0,0,19.35,1319.95,0,0.014659646198719649
5938,1,1,1,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.0,4388.4,1,0.02301522194877404
1819,1,0,1,0,4,1,2,1,0,2,0,0,2,2,0,1,2,100.2,420.2,1,0.2384578772013327
4933,1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,2177.45,1,0.04089646145720912
3228,0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3950.85,0,0.019907108596884215
6474,1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,74.75,827.05,0,0.09038147633153981
1600,0,0,1,1,57,1,0,0,2,0,0,0,2,2,1,1,0,70.1,3913.3,1,0.01791327013006925
5821,0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,19.9,533.5,0,0.037300843486410495
4878,0,0,1,0,64,1,2,0,0,0,2,2,0,0,1,0,0,58.35,3756.45,0,0.0155332827536637
2761,0,0,0,0,4,1,0,1,0,2,2,2,2,2,1,1,2,105.65,443.9,1,0.238004054967335
5480,0,0,0,0,26,1,2,1,0,0,2,0,2,2,0,1,0,100.5,2599.95,0,0.03865458951133676
5948,0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,20.05,284.3,0,0.07052409426661976
732,1,1,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.65,1740.8,0,0.014734604779411764
2837,1,1,1,0,36,1,2,1,0,2,0,0,2,2,0,1,2,96.5,3436.1,1,0.028084165187276272
816,0,0,1,0,27,1,2,1,0,0,0,0,2,2,0,0,1,95.0,2462.55,0,0.038577896895494505
550,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.85,70.85,1,1.0
2517,0,0,0,0,35,1,2,0,2,0,2,2,2,2,1,1,1,85.95,3110.1,1,0.027635767338670784
2,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.9,280.85,1,0.26312978458251735
1201,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,2,45.45,411.75,0,0.11038251366120219
5984,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,198.6,0,0.10070493454179255
6225,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.2,103.7,0,0.47444551591128253
3590,0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,6144.55,1,0.017812533057750365
4553,1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,83.25,4089.45,0,0.020357260756336426
117,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,864.2,0,0.022274936357324693
5182,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.65,19.65,0,1.0
5067,1,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,72.8,3249.4,0,0.022404136148211976
144,0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,5405.8,0,0.020283769284842205
5464,1,0,1,1,53,1,0,0,0,2,0,2,2,0,0,0,1,65.0,3363.8,0,0.019323384267792378
4766,1,0,1,0,61,1,2,1,0,2,2,2,2,2,0,1,2,114.1,7132.15,0,0.015997980973479247
2570,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.65,93.55,0,0.22073757349011222
571,1,0,0,0,47,1,0,0,2,2,2,2,2,2,1,1,0,86.95,4138.9,0,0.021007997293966997
1179,0,0,0,0,54,1,2,1,0,2,2,0,2,0,1,1,0,94.75,5121.75,0,0.01849953629130668
6952,1,0,0,1,19,0,1,0,0,0,0,0,0,0,0,1,1,25.35,566.1,0,0.044780074191838895
320,0,0,0,1,26,1,0,1,0,2,2,2,2,2,2,1,2,105.45,2715.3,0,0.03883548779140426
4141,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1782.05,0,0.014253247664206952
237,1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,102.55,1742.5,0,0.05885222381635581
3387,0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,100.2,2983.8,1,0.033581339231852
4046,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,24.0,24.0,0,1.0
2183,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,0,3,25.6,485.9,0,0.052685737806132955
3474,0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1905.7,0,0.038568505011281944
963,0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1565.7,1,0.04729513955419301
938,1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4858.7,0,0.020221458414802315
756,0,0,1,0,68,0,1,0,2,0,2,0,2,2,1,1,2,54.4,3723.65,0,0.014609321499066776
3764,1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.55,298.35,1,0.34037204625439915
1356,1,0,1,1,9,1,0,1,0,0,2,2,2,2,0,0,2,103.1,970.45,0,0.10623937348652686
5217,0,0,1,1,51,0,1,0,2,0,0,2,0,0,2,0,0,34.2,1782.0,0,0.019191919191919194
3190,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,43.75,405.7,0,0.10783830416563964
1654,1,1,1,1,41,1,2,1,0,2,2,2,2,2,1,1,2,111.95,4534.9,1,0.0246863216388454
5242,1,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,2,100.65,2415.95,0,0.041660630393840936
2009,0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,55.95,1157.05,1,0.04835573225011884
1512,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8297.5,0,0.013986140403736065
5228,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75,1,1.0
6655,1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82.0,2083.1,0,0.039364408813787145
1472,1,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,65.15,4681.75,0,0.013915736636941315
6573,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,44.8,176.2,0,0.2542565266742338
5762,0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,79.8,1001.2,0,0.07970435477427087
3149,0,0,1,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.85,1594.75,0,0.05571406176516695
2871,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.95,212.4,0,0.3528719397363465
2665,0,1,1,0,72,1,2,1,2,2,0,0,2,2,1,1,0,106.85,7677.4,0,0.013917472060853935
3138,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,0,2,74.95,815.5,1,0.09190680564071123
4315,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,80.15,80.15,1,1.0
1773,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,19.3,259.65,0,0.0743308299634123
2730,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,2,109.25,8109.8,1,0.013471355643788995
5672,1,0,1,0,42,1,2,0,2,0,0,0,0,0,1,0,1,56.1,2386.85,0,0.02350378113413076
2694,0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,19.7,340.35,0,0.05788159247833112
4114,0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,51.3,419.35,0,0.12233218075593179
